,Date,Latitude,Longitude,geometry
182,2011-09-07,41.9727233333333,-87.791525,POINT (-87.791525 41.9727233333333)
183,2011-09-07,41.9732383333333,-87.7915283333333,POINT (-87.7915283333333 41.9732383333333)
184,2011-09-07,41.973685,-87.7915333333333,POINT (-87.7915333333333 41.973685)
185,2011-09-07,41.9742433333333,-87.791545,POINT (-87.791545 41.9742433333333)
186,2011-09-07,41.9747316666667,-87.79154,POINT (-87.79154 41.9747316666667)
187,2011-09-07,41.9752316666667,-87.791545,POINT (-87.791545 41.9752316666667)
188,2011-09-07,41.9756833333333,-87.7915766666667,POINT (-87.7915766666667 41.9756833333333)
189,2011-09-07,41.976125,-87.7915966666667,POINT (-87.7915966666667 41.976125)
190,2011-09-07,41.97661,-87.79159,POINT (-87.79159 41.97661)
191,2011-09-07,41.9770616666667,-87.791575,POINT (-87.791575 41.9770616666667)
192,2011-09-07,41.9774516666667,-87.7915616666667,POINT (-87.7915616666667 41.9774516666667)
193,2011-09-07,41.9779366666667,-87.7915466666667,POINT (-87.7915466666667 41.9779366666667)
194,2011-09-07,41.9784333333333,-87.7915366666667,POINT (-87.7915366666667 41.9784333333333)
195,2011-09-07,41.97887,-87.7915283333333,POINT (-87.7915283333333 41.97887)
196,2011-09-07,41.978985,-87.79125,POINT (-87.79125 41.978985)
197,2011-09-07,41.9790033333333,-87.7907383333333,POINT (-87.7907383333333 41.9790033333333)
198,2011-09-07,41.9792083333333,-87.79035,POINT (-87.79035 41.9792083333333)
199,2011-09-07,41.9796983333333,-87.7903416666667,POINT (-87.7903416666667 41.9796983333333)
200,2011-09-07,41.9801883333333,-87.790335,POINT (-87.790335 41.9801883333333)
201,2011-09-07,41.9806566666667,-87.7903283333333,POINT (-87.7903283333333 41.9806566666667)
202,2011-09-07,41.980805,-87.7907416666667,POINT (-87.7907416666667 41.980805)
203,2011-09-07,41.9808216666667,-87.791435,POINT (-87.791435 41.9808216666667)
204,2011-09-07,41.9808416666667,-87.7920583333333,POINT (-87.7920583333333 41.9808416666667)
205,2011-09-07,41.980405,-87.7926283333333,POINT (-87.7926283333333 41.980405)
206,2011-09-07,41.9776616666667,-87.7926816666667,POINT (-87.7926816666667 41.9776616666667)
207,2011-09-07,41.9771,-87.79268,POINT (-87.79268 41.9771)
208,2011-09-07,41.9765466666667,-87.7926883333333,POINT (-87.7926883333333 41.9765466666667)
209,2011-09-07,41.9759966666667,-87.7927083333333,POINT (-87.7927083333333 41.9759966666667)
210,2011-09-07,41.9755866666667,-87.79271,POINT (-87.79271 41.9755866666667)
211,2011-09-07,41.9751316666667,-87.7927016666667,POINT (-87.7927016666667 41.9751316666667)
212,2011-09-07,41.9747116666667,-87.792675,POINT (-87.792675 41.9747116666667)
213,2011-09-07,41.97419,-87.79271,POINT (-87.79271 41.97419)
214,2011-09-07,41.9737,-87.792705,POINT (-87.792705 41.9737)
215,2011-09-07,41.9731483333333,-87.79272,POINT (-87.79272 41.9731483333333)
216,2011-09-07,41.9726283333333,-87.7927333333333,POINT (-87.7927333333333 41.9726283333333)
217,2011-09-07,41.9722033333333,-87.79274,POINT (-87.79274 41.9722033333333)
218,2011-09-07,41.9716916666667,-87.79276,POINT (-87.79276 41.9716916666667)
219,2011-09-07,41.9711233333333,-87.7927666666667,POINT (-87.7927666666667 41.9711233333333)
220,2011-09-07,41.970625,-87.7927816666667,POINT (-87.7927816666667 41.970625)
221,2011-09-07,41.9701266666667,-87.7928,POINT (-87.7928 41.9701266666667)
222,2011-09-07,41.969605,-87.7927916666667,POINT (-87.7927916666667 41.969605)
223,2011-09-07,41.969055,-87.79281,POINT (-87.79281 41.969055)
224,2011-09-07,41.968615,-87.7930466666667,POINT (-87.7930466666667 41.968615)
225,2011-09-07,41.96859,-87.7938466666667,POINT (-87.7938466666667 41.96859)
226,2011-09-07,41.9687816666667,-87.7940166666667,POINT (-87.7940166666667 41.9687816666667)
227,2011-09-07,41.9692383333333,-87.79403,POINT (-87.79403 41.9692383333333)
228,2011-09-07,41.9697216666667,-87.7940166666667,POINT (-87.7940166666667 41.9697216666667)
229,2011-09-07,41.9701716666667,-87.794005,POINT (-87.794005 41.9701716666667)
230,2011-09-07,41.970575,-87.794015,POINT (-87.794015 41.970575)
231,2011-09-07,41.971,-87.7940183333333,POINT (-87.7940183333333 41.971)
232,2011-09-07,41.971445,-87.79401,POINT (-87.79401 41.971445)
233,2011-09-07,41.971885,-87.7940033333333,POINT (-87.7940033333333 41.971885)
234,2011-09-07,41.9724416666667,-87.79401,POINT (-87.79401 41.9724416666667)
235,2011-09-07,41.9730433333333,-87.7939883333333,POINT (-87.7939883333333 41.9730433333333)
236,2011-09-07,41.9741016666667,-87.7939733333333,POINT (-87.7939733333333 41.9741016666667)
237,2011-09-07,41.97469,-87.79396,POINT (-87.79396 41.97469)
238,2011-09-07,41.9751516666667,-87.7939533333333,POINT (-87.7939533333333 41.9751516666667)
239,2011-09-07,41.975585,-87.7939516666667,POINT (-87.7939516666667 41.975585)
240,2011-09-07,41.97613,-87.7939433333333,POINT (-87.7939433333333 41.97613)
241,2011-09-07,41.97662,-87.7939266666667,POINT (-87.7939266666667 41.97662)
242,2011-09-07,41.97707,-87.7939166666667,POINT (-87.7939166666667 41.97707)
243,2011-09-07,41.9776633333333,-87.7939116666667,POINT (-87.7939116666667 41.9776633333333)
244,2011-09-07,41.9781366666667,-87.7939016666667,POINT (-87.7939016666667 41.9781366666667)
245,2011-09-07,41.9787166666667,-87.7939116666667,POINT (-87.7939116666667 41.9787166666667)
246,2011-09-07,41.979255,-87.7939016666667,POINT (-87.7939016666667 41.979255)
247,2011-09-07,41.9797983333333,-87.7938983333333,POINT (-87.7938983333333 41.9797983333333)
248,2011-09-07,41.97803,-87.7950816666667,POINT (-87.7950816666667 41.97803)
249,2011-09-07,41.9775216666667,-87.7950933333333,POINT (-87.7950933333333 41.9775216666667)
250,2011-09-07,41.9770283333333,-87.7951066666667,POINT (-87.7951066666667 41.9770283333333)
251,2011-09-07,41.976615,-87.7951133333333,POINT (-87.7951133333333 41.976615)
252,2011-09-07,41.9762866666667,-87.7951216666667,POINT (-87.7951216666667 41.9762866666667)
253,2011-09-07,41.97585,-87.7951416666667,POINT (-87.7951416666667 41.97585)
254,2011-09-07,41.9755066666667,-87.79513,POINT (-87.79513 41.9755066666667)
255,2011-09-07,41.9750633333333,-87.7951033333333,POINT (-87.7951033333333 41.9750633333333)
256,2011-09-07,41.9745266666667,-87.795105,POINT (-87.795105 41.9745266666667)
257,2011-09-07,41.9740383333333,-87.7951033333333,POINT (-87.7951033333333 41.9740383333333)
258,2011-09-07,41.97354,-87.79512,POINT (-87.79512 41.97354)
259,2011-09-07,41.9729916666667,-87.7951316666667,POINT (-87.7951316666667 41.9729916666667)
260,2011-09-07,41.972425,-87.7951466666667,POINT (-87.7951466666667 41.972425)
261,2011-09-07,41.9718583333333,-87.7951583333333,POINT (-87.7951583333333 41.9718583333333)
262,2011-09-07,41.97137,-87.7951716666667,POINT (-87.7951716666667 41.97137)
263,2011-09-07,41.97085,-87.7951833333333,POINT (-87.7951833333333 41.97085)
264,2011-09-07,41.97038,-87.7951816666667,POINT (-87.7951816666667 41.97038)
265,2011-09-07,41.969785,-87.795195,POINT (-87.795195 41.969785)
266,2011-09-07,41.9692116666667,-87.7952033333333,POINT (-87.7952033333333 41.9692116666667)
267,2011-09-07,41.968615,-87.7952683333333,POINT (-87.7952683333333 41.968615)
268,2011-09-07,41.96858,-87.796065,POINT (-87.796065 41.96858)
269,2011-09-07,41.9687616666667,-87.79645,POINT (-87.79645 41.9687616666667)
270,2011-09-07,41.9692783333333,-87.7964433333333,POINT (-87.7964433333333 41.9692783333333)
271,2011-09-07,41.9697783333333,-87.7964433333333,POINT (-87.7964433333333 41.9697783333333)
272,2011-09-07,41.9701866666667,-87.7964466666667,POINT (-87.7964466666667 41.9701866666667)
273,2011-09-07,41.97072,-87.7964533333333,POINT (-87.7964533333333 41.97072)
274,2011-09-07,41.9713166666667,-87.79644,POINT (-87.79644 41.9713166666667)
275,2011-09-07,41.9717916666667,-87.796445,POINT (-87.796445 41.9717916666667)
276,2011-09-07,41.9719683333333,-87.7972466666667,POINT (-87.7972466666667 41.9719683333333)
277,2011-09-07,41.97201,-87.7975966666667,POINT (-87.7975966666667 41.97201)
278,2011-09-07,41.9725,-87.7976083333333,POINT (-87.7976083333333 41.9725)
279,2011-09-07,41.9729583333333,-87.7976083333333,POINT (-87.7976083333333 41.9729583333333)
280,2011-09-07,41.9734966666667,-87.7976133333333,POINT (-87.7976133333333 41.9734966666667)
281,2011-09-07,41.974035,-87.7976083333333,POINT (-87.7976083333333 41.974035)
282,2011-09-07,41.9746583333333,-87.7976116666667,POINT (-87.7976116666667 41.9746583333333)
283,2011-09-07,41.9751983333333,-87.7976033333333,POINT (-87.7976033333333 41.9751983333333)
284,2011-09-07,41.9756483333333,-87.7976016666667,POINT (-87.7976016666667 41.9756483333333)
285,2011-09-07,41.9762383333333,-87.79759,POINT (-87.79759 41.9762383333333)
286,2011-09-07,41.9768466666667,-87.7975983333333,POINT (-87.7975983333333 41.9768466666667)
287,2011-09-07,41.97818,-87.79757,POINT (-87.79757 41.97818)
288,2011-09-07,41.9786633333333,-87.79759,POINT (-87.79759 41.9786633333333)
289,2011-09-07,41.9791116666667,-87.7976966666667,POINT (-87.7976966666667 41.9791116666667)
290,2011-09-07,41.97972,-87.7976816666667,POINT (-87.7976816666667 41.97972)
291,2011-09-07,41.9802933333333,-87.7976916666667,POINT (-87.7976916666667 41.9802933333333)
292,2011-09-07,41.9808883333333,-87.7976816666667,POINT (-87.7976816666667 41.9808883333333)
293,2011-09-07,41.9812233333333,-87.79768,POINT (-87.79768 41.9812233333333)
294,2011-09-07,41.9816033333333,-87.7984666666667,POINT (-87.7984666666667 41.9816033333333)
295,2011-09-07,41.98154,-87.7988383333333,POINT (-87.7988383333333 41.98154)
296,2011-09-07,41.9810966666667,-87.7988516666667,POINT (-87.7988516666667 41.9810966666667)
297,2011-09-07,41.980555,-87.79885,POINT (-87.79885 41.980555)
298,2011-09-07,41.980025,-87.7988516666667,POINT (-87.7988516666667 41.980025)
299,2011-09-07,41.9795133333333,-87.7988666666667,POINT (-87.7988666666667 41.9795133333333)
300,2011-09-07,41.97917,-87.7987716666667,POINT (-87.7987716666667 41.97917)
301,2011-09-07,41.9786583333333,-87.7987633333333,POINT (-87.7987633333333 41.9786583333333)
302,2011-09-07,41.9781466666667,-87.7987733333333,POINT (-87.7987733333333 41.9781466666667)
303,2011-09-07,41.97762,-87.798775,POINT (-87.798775 41.97762)
304,2011-09-07,41.97714,-87.7987766666667,POINT (-87.7987766666667 41.97714)
305,2011-09-07,41.97651,-87.798775,POINT (-87.798775 41.97651)
306,2011-09-07,41.9759166666667,-87.7987733333333,POINT (-87.7987733333333 41.9759166666667)
307,2011-09-07,41.9753716666667,-87.798775,POINT (-87.798775 41.9753716666667)
308,2011-09-07,41.9748416666667,-87.79879,POINT (-87.79879 41.9748416666667)
309,2011-09-07,41.974265,-87.798805,POINT (-87.798805 41.974265)
310,2011-09-07,41.97377,-87.7987966666667,POINT (-87.7987966666667 41.97377)
311,2011-09-07,41.973175,-87.798805,POINT (-87.798805 41.973175)
312,2011-09-07,41.9729533333333,-87.7989666666667,POINT (-87.7989666666667 41.9729533333333)
313,2011-09-07,41.9726216666667,-87.7990483333333,POINT (-87.7990483333333 41.9726216666667)
314,2011-09-07,41.97211,-87.798975,POINT (-87.798975 41.97211)
315,2011-09-07,41.9716383333333,-87.7988133333333,POINT (-87.7988133333333 41.9716383333333)
316,2011-09-07,41.97103,-87.7988383333333,POINT (-87.7988383333333 41.97103)
317,2011-09-07,41.9704783333333,-87.7988366666667,POINT (-87.7988366666667 41.9704783333333)
318,2011-09-07,41.9699983333333,-87.7988216666667,POINT (-87.7988216666667 41.9699983333333)
319,2011-09-07,41.9694416666667,-87.7988483333333,POINT (-87.7988483333333 41.9694416666667)
320,2011-09-07,41.968855,-87.7988666666667,POINT (-87.7988666666667 41.968855)
321,2011-09-07,41.9685383333333,-87.799545,POINT (-87.799545 41.9685383333333)
322,2011-09-07,41.9686366666667,-87.8000966666667,POINT (-87.8000966666667 41.9686366666667)
323,2011-09-07,41.969055,-87.8000716666667,POINT (-87.8000716666667 41.969055)
324,2011-09-07,41.9695283333333,-87.8000716666667,POINT (-87.8000716666667 41.9695283333333)
325,2011-09-07,41.96998,-87.80006,POINT (-87.80006 41.96998)
326,2011-09-07,41.97032,-87.80004,POINT (-87.80004 41.97032)
327,2011-09-07,41.97085,-87.800045,POINT (-87.800045 41.97085)
328,2011-09-07,41.9713783333333,-87.8000383333333,POINT (-87.8000383333333 41.9713783333333)
329,2011-09-07,41.97191,-87.8000333333333,POINT (-87.8000333333333 41.97191)
330,2011-09-07,41.9725116666667,-87.80003,POINT (-87.80003 41.9725116666667)
331,2011-09-07,41.9731116666667,-87.8000183333333,POINT (-87.8000183333333 41.9731116666667)
332,2011-09-07,41.97357,-87.8000016666667,POINT (-87.8000016666667 41.97357)
333,2011-09-07,41.97402,-87.7999983333333,POINT (-87.7999983333333 41.97402)
334,2011-09-07,41.97469,-87.7999966666667,POINT (-87.7999966666667 41.97469)
335,2011-09-07,41.9752616666667,-87.7999766666667,POINT (-87.7999766666667 41.9752616666667)
336,2011-09-07,41.9754666666667,-87.8001433333333,POINT (-87.8001433333333 41.9754666666667)
337,2011-09-07,41.9754733333333,-87.8008916666667,POINT (-87.8008916666667 41.9754733333333)
338,2011-09-07,41.9752533333333,-87.8011816666667,POINT (-87.8011816666667 41.9752533333333)
339,2011-09-07,41.974815,-87.801195,POINT (-87.801195 41.974815)
340,2011-09-07,41.9743283333333,-87.8011883333333,POINT (-87.8011883333333 41.9743283333333)
341,2011-09-07,41.9739533333333,-87.8012083333333,POINT (-87.8012083333333 41.9739533333333)
342,2011-09-07,41.97354,-87.801205,POINT (-87.801205 41.97354)
343,2011-09-07,41.9729816666667,-87.801215,POINT (-87.801215 41.9729816666667)
344,2011-09-07,41.9724516666667,-87.8012233333333,POINT (-87.8012233333333 41.9724516666667)
345,2011-09-07,41.9719716666667,-87.80124,POINT (-87.80124 41.9719716666667)
346,2011-09-07,41.97139,-87.8012416666667,POINT (-87.8012416666667 41.97139)
347,2011-09-07,41.970755,-87.8012583333333,POINT (-87.8012583333333 41.970755)
348,2011-09-07,41.9701416666667,-87.8012716666667,POINT (-87.8012716666667 41.9701416666667)
349,2011-09-07,41.9696516666667,-87.80127,POINT (-87.80127 41.9696516666667)
350,2011-09-07,41.9691183333333,-87.801305,POINT (-87.801305 41.9691183333333)
351,2011-09-07,41.9686033333333,-87.8013316666667,POINT (-87.8013316666667 41.9686033333333)
352,2011-09-07,41.9684416666667,-87.8017133333333,POINT (-87.8017133333333 41.9684416666667)
353,2011-09-07,41.968435,-87.8024466666667,POINT (-87.8024466666667 41.968435)
354,2011-09-07,41.968825,-87.8025233333333,POINT (-87.8025233333333 41.968825)
355,2011-09-07,41.969365,-87.8024966666667,POINT (-87.8024966666667 41.969365)
356,2011-09-07,41.9698566666667,-87.80248,POINT (-87.80248 41.9698566666667)
357,2011-09-07,41.9706733333333,-87.80246,POINT (-87.80246 41.9706733333333)
358,2011-09-07,41.9711716666667,-87.8024466666667,POINT (-87.8024466666667 41.9711716666667)
359,2011-09-07,41.9716783333333,-87.80246,POINT (-87.80246 41.9716783333333)
360,2011-09-07,41.972155,-87.802465,POINT (-87.802465 41.972155)
361,2011-09-07,41.9726866666667,-87.8024566666667,POINT (-87.8024566666667 41.9726866666667)
362,2011-09-07,41.973255,-87.8024533333333,POINT (-87.8024533333333 41.973255)
363,2011-09-07,41.9737933333333,-87.8024416666667,POINT (-87.8024416666667 41.9737933333333)
364,2011-09-07,41.9743316666667,-87.8024283333333,POINT (-87.8024283333333 41.9743316666667)
365,2011-09-07,41.9747883333333,-87.8024383333333,POINT (-87.8024383333333 41.9747883333333)
366,2011-09-07,41.9752216666667,-87.8024316666667,POINT (-87.8024316666667 41.9752216666667)
367,2011-09-07,41.97542,-87.8024333333333,POINT (-87.8024333333333 41.97542)
368,2011-09-07,41.9758983333333,-87.8024366666667,POINT (-87.8024366666667 41.9758983333333)
369,2011-09-07,41.9763866666667,-87.80243,POINT (-87.80243 41.9763866666667)
370,2011-09-07,41.9769266666667,-87.80242,POINT (-87.80242 41.9769266666667)
371,2011-09-07,41.9774233333333,-87.8024216666667,POINT (-87.8024216666667 41.9774233333333)
372,2011-09-07,41.97795,-87.8024066666667,POINT (-87.8024066666667 41.97795)
373,2011-09-07,41.9784516666667,-87.8023833333333,POINT (-87.8023833333333 41.9784516666667)
374,2011-09-07,41.9790233333333,-87.8023683333333,POINT (-87.8023683333333 41.9790233333333)
375,2011-09-07,41.979645,-87.8023683333333,POINT (-87.8023683333333 41.979645)
376,2011-09-07,41.9809916666667,-87.8023516666667,POINT (-87.8023516666667 41.9809916666667)
377,2011-09-07,41.9814833333333,-87.802335,POINT (-87.802335 41.9814833333333)
378,2011-09-07,41.9817266666667,-87.802965,POINT (-87.802965 41.9817266666667)
379,2011-09-07,41.9817133333333,-87.8034483333333,POINT (-87.8034483333333 41.9817133333333)
380,2011-09-07,41.9813316666667,-87.803485,POINT (-87.803485 41.9813316666667)
381,2011-09-07,41.9809033333333,-87.80352,POINT (-87.80352 41.9809033333333)
382,2011-09-07,41.9804383333333,-87.8035183333333,POINT (-87.8035183333333 41.9804383333333)
383,2011-09-07,41.9801333333333,-87.8035316666667,POINT (-87.8035316666667 41.9801333333333)
384,2011-09-07,41.97966,-87.8035583333333,POINT (-87.8035583333333 41.97966)
385,2011-09-07,41.9792516666667,-87.8035616666667,POINT (-87.8035616666667 41.9792516666667)
386,2011-09-07,41.9787916666667,-87.8035533333333,POINT (-87.8035533333333 41.9787916666667)
387,2011-09-07,41.9782633333333,-87.803565,POINT (-87.803565 41.9782633333333)
388,2011-09-07,41.9778983333333,-87.8036283333333,POINT (-87.8036283333333 41.9778983333333)
389,2011-09-07,41.9778733333333,-87.8042833333333,POINT (-87.8042833333333 41.9778733333333)
390,2011-09-07,41.9785216666667,-87.8046733333333,POINT (-87.8046733333333 41.9785216666667)
391,2011-09-07,41.9790966666667,-87.8046583333333,POINT (-87.8046583333333 41.9790966666667)
392,2011-09-07,41.97973,-87.80466,POINT (-87.80466 41.97973)
393,2011-09-07,41.9803266666667,-87.804655,POINT (-87.804655 41.9803266666667)
394,2011-09-07,41.9806233333333,-87.8046483333333,POINT (-87.8046483333333 41.9806233333333)
395,2011-09-07,41.9812383333333,-87.804645,POINT (-87.804645 41.9812383333333)
396,2011-09-07,41.9790816666667,-87.80386,POINT (-87.80386 41.9790816666667)
397,2011-09-07,41.9791283333333,-87.8045716666667,POINT (-87.8045716666667 41.9791283333333)
398,2011-09-07,41.9786883333333,-87.8047066666667,POINT (-87.8047066666667 41.9786883333333)
399,2011-09-07,41.9781383333333,-87.8047183333333,POINT (-87.8047183333333 41.9781383333333)
400,2011-09-07,41.9776533333333,-87.8047316666667,POINT (-87.8047316666667 41.9776533333333)
401,2011-09-07,41.9772066666667,-87.804725,POINT (-87.804725 41.9772066666667)
402,2011-09-07,41.9767683333333,-87.80473,POINT (-87.80473 41.9767683333333)
403,2011-09-07,41.97619,-87.8047516666667,POINT (-87.8047516666667 41.97619)
404,2011-09-07,41.9751366666667,-87.8047616666667,POINT (-87.8047616666667 41.9751366666667)
405,2011-09-07,41.9747533333333,-87.8047666666667,POINT (-87.8047666666667 41.9747533333333)
406,2011-09-07,41.9742983333333,-87.8047783333333,POINT (-87.8047783333333 41.9742983333333)
407,2011-09-07,41.9739433333333,-87.8047716666667,POINT (-87.8047716666667 41.9739433333333)
408,2011-09-07,41.97382,-87.80434,POINT (-87.80434 41.97382)
409,2011-09-07,41.97382,-87.8039433333333,POINT (-87.8039433333333 41.97382)
410,2011-09-07,41.9737933333333,-87.8036733333333,POINT (-87.8036733333333 41.9737933333333)
